candidate,label,file,bin_index,qT,data,prediction,ratio,error_data,error_total,error_data_ratio,error_total_ratio,chi2dN_file,N_file
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,CDF_I\CDF1.csv,17,8.75,10.4,10.19350528717041,0.980144739151001,0.9871734194152515,1.009178672727149,0.09492052109762034,0.09703641083914893,0.5642201080075395,25
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,CDF_I\CDF1.csv,18,9.25,11.1,9.469228744506836,0.8530836706762915,0.9987003604685442,1.0169507385854035,0.08997300544761659,0.09161718365634267,0.5642201080075395,25
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,CDF_I\CDF1.csv,19,9.75,9.56,8.855146408081055,0.9262705447783529,0.9007828071183418,0.9173005877777782,0.09422414300401065,0.09595194432821948,0.5642201080075395,25
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,CDF_I\CDF1.csv,20,10.25,8.35,8.20474624633789,0.9826043408787893,0.8268300445073341,0.8420734933180154,0.0990215622164472,0.10084712494826532,0.5642201080075395,25
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,CDF_I\CDF1.csv,21,10.75,7.82,7.66524076461792,0.9802098164473043,0.8003829086131212,0.8135019777708598,0.10235075557712547,0.104028385904202,0.5642201080075395,25
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,CDF_I\CDF1.csv,22,11.25,8.18,7.183557987213135,0.8781855730089407,0.8242413241278309,0.8349478973827896,0.10076299805963704,0.10207187009569556,0.5642201080075395,25
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,CDF_I\CDF1.csv,23,11.75,7.48,6.751368999481201,0.9025894384333156,0.7768529837749225,0.786541565829899,0.10385735077204845,0.10515261575266029,0.5642201080075395,25
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,CDF_I\CDF1.csv,24,12.5,7.21,6.16731071472168,0.8553829007935756,0.5999731794838833,0.6100909421099959,0.08321403321551779,0.08461732900277336,0.5642201080075395,25
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,CDF_II\CDF2.csv,0,0.25,3.613,3.6584084033966064,1.0125680607242198,0.27085398080146433,0.2956743920221479,0.0749665045118916,0.0818362557492798,0.7582445520871884,26
poly_bstar_cslog_loggauss__MSHT20N3LO-MC-4-2__aggressive,4-2 best,CDF_II\CDF2.csv,1,0.75,10.08,10.491458892822266,1.0408193346053836,0.6516931253281716,0.7331512088036057,0.0646520957666837,0.07273325484162756,0.7582445520871884,26
